INSEE_COM;Annee;Nb_mutations;NbMaisons;NbApparts;propmaison;propappart;PrixMoyen;Prixm2Moyen;SurfaceMoy
35315;2023;5;5;0;100;0;356820;2903.4;117.6
35316;2023;18;18;0;100;0;156752.222222222;1428.27777777778;113.277777777778
35317;2023;2;2;0;100;0;204854;1777;109.5
35318;2023;12;12;0;100;0;225979.416666667;1968.33333333333;116.083333333333
35319;2023;16;15;1;93.75;6.25;196939.75;2423.8125;81.75
35320;2023;3;3;0;100;0;161666.666666667;1575.66666666667;116
35321;2023;8;8;0;100;0;187462.5;1814.875;101.875
35322;2023;17;17;0;100;0;196433.411764706;2094.82352941176;95.5882352941177
35324;2023;3;3;0;100;0;185666.666666667;2066;94.3333333333333
35325;2023;2;2;0;100;0;127500;1097.5;112.5
35326;2023;21;20;1;95.2380952380952;4.76190476190476;180938.095238095;1718.61904761905;104.857142857143
35327;2023;42;40;2;95.2380952380952;4.76190476190476;263916.714285714;2708.52380952381;104.190476190476
35328;2023;24;24;0;100;0;140138.25;1692.41666666667;85.4583333333333
35329;2023;9;9;0;100;0;213611.111111111;1722.88888888889;126.111111111111
35330;2023;4;4;0;100;0;184500;1954.75;94.5
35331;2023;28;27;1;96.4285714285714;3.57142857142857;247898.214285714;2369.96428571429;111.142857142857
35332;2023;15;15;0;100;0;102479.933333333;1135.13333333333;92.0666666666667
35333;2023;16;15;1;93.75;6.25;221264.375;2176.5;105.0625
35334;2023;80;57;23;71.25;28.75;342012.225;3434.0625;100.2875
35335;2023;8;8;0;100;0;151912.5;1448.375;102.375
35336;2023;3;3;0;100;0;128333.333333333;1708.33333333333;86.3333333333333
35337;2023;42;30;12;71.4285714285714;28.5714285714286;203309.5;2292.52380952381;88.2857142857143
35338;2023;13;13;0;100;0;204461.538461538;2238.15384615385;93.4615384615385
35339;2023;8;8;0;100;0;173851.875;1516.625;114.25
35340;2023;16;16;0;100;0;201076.875;2062.625;102.125
35342;2023;2;2;0;100;0;83750;1187.5;67.5
35343;2023;14;14;0;100;0;157057.5;1605.07142857143;104.214285714286
35345;2023;8;8;0;100;0;179725;1891.125;97
35346;2023;2;2;0;100;0;108100;910.5;108
35347;2023;33;32;1;96.969696969697;3.03030303030303;189184.606060606;2093.57575757576;94.0606060606061
35350;2023;5;5;0;100;0;144239.4;1541.2;97.8
35351;2023;14;13;1;92.8571428571429;7.14285714285714;220028.571428571;2481.07142857143;92.5
35352;2023;75;54;21;72;28;314881.92;3029.46666666667;103
35353;2023;63;33;30;52.3809523809524;47.6190476190476;269997.238095238;3119.98412698413;89.5238095238095
35354;2023;5;5;0;100;0;153300;1359.2;114.4
35355;2023;16;15;1;93.75;6.25;147394.375;1764.6875;90.125
35356;2023;16;14;2;87.5;12.5;297154.375;2791.875;108
35357;2023;4;4;0;100;0;181875;1497;137.75
35358;2023;11;11;0;100;0;277658;2661.27272727273;102.545454545455
35359;2023;9;8;1;88.8888888888889;11.1111111111111;158207.888888889;1770.22222222222;96.8888888888889
35360;2023;229;134;95;58.5152838427948;41.4847161572052;235586.397379913;2733.56331877729;88.5327510917031
35361;2023;20;20;0;100;0;190831.05;2100.8;91.75
35362;2023;20;10;10;50;50;204973.75;2539.8;76
35363;2023;43;27;16;62.7906976744186;37.2093023255814;261899.674418605;2742.76744186047;95.8837209302326
36001;2023;23;22;1;95.6521739130435;4.34782608695652;83448.0869565217;957.782608695652;85.9565217391304
36002;2023;2;2;0;100;0;72500;1006.5;69.5
36003;2023;9;9;0;100;0;106000;1124.88888888889;97.8888888888889
36004;2023;4;4;0;100;0;140837.5;848.25;175
36005;2023;41;40;1;97.5609756097561;2.4390243902439;126856.097560976;1383.48780487805;97.2682926829268
36006;2023;78;73;5;93.5897435897436;6.41025641025641;110427.423076923;1164.66666666667;91.4358974358974
36007;2023;13;13;0;100;0;102153.846153846;1223.07692307692;88.6153846153846
36008;2023;4;4;0;100;0;159375;1928.5;91.25
36009;2023;12;12;0;100;0;129391.666666667;1276.66666666667;94.0833333333333
36010;2023;14;14;0;100;0;74553.2142857143;944.428571428571;83
36011;2023;1;1;0;100;0;51500;792;65
36012;2023;6;6;0;100;0;53316.6666666667;840.166666666667;66.3333333333333
36013;2023;9;9;0;100;0;73777.7777777778;914.444444444444;78.4444444444444
36014;2023;5;5;0;100;0;87600;1003;101.6
36015;2023;2;2;0;100;0;138850;1296;100.5
36016;2023;11;11;0;100;0;91863.6363636364;922;103.090909090909
36017;2023;14;14;0;100;0;111615.285714286;991.142857142857;109.142857142857
36018;2023;95;84;11;88.4210526315789;11.5789473684211;97673.2421052632;1124.72631578947;87.2
36020;2023;1;1;0;100;0;23500;480;49
36021;2023;7;7;0;100;0;116857.142857143;1052.14285714286;103.428571428571
36022;2023;5;5;0;100;0;55200;737.4;79
36023;2023;3;3;0;100;0;35166.6666666667;690;50.6666666666667
36024;2023;1;1;0;100;0;82000;695;118
36025;2023;11;11;0;100;0;153579;1168.54545454545;123.090909090909
36026;2023;7;7;0;100;0;130028.571428571;1216.42857142857;106.857142857143
36027;2023;3;3;0;100;0;134646;1632.33333333333;106.666666666667
36028;2023;3;3;0;100;0;59116.6666666667;936.333333333333;62.6666666666667
36029;2023;2;2;0;100;0;167500;1580;117
36030;2023;3;3;0;100;0;83333.3333333333;825;106.333333333333
36031;2023;45;44;1;97.7777777777778;2.22222222222222;124192.044444444;1324.31111111111;95.1555555555556
36032;2023;12;12;0;100;0;108942.25;1057.25;103.083333333333
36033;2023;5;5;0;100;0;119698.4;1186.6;108.6
36034;2023;39;39;0;100;0;109258.974358974;1122.74358974359;96.4615384615385
36035;2023;17;17;0;100;0;82155.7058823529;909.705882352941;92.1764705882353
36037;2023;3;3;0;100;0;73333.3333333333;972.333333333333;78.6666666666667
36038;2023;1;1;0;100;0;55000;1146;48
36040;2023;3;3;0;100;0;88000;1099.66666666667;83.3333333333333
36041;2023;2;2;0;100;0;155500;1206.5;135
36042;2023;7;7;0;100;0;107346.857142857;981.142857142857;112.428571428571
36043;2023;6;6;0;100;0;45133.3333333333;753.5;61.5
36044;2023;584;355;229;60.7876712328767;39.2123287671233;112782.626712329;1386.56164383562;81.7945205479452
36045;2023;39;37;2;94.8717948717949;5.12820512820513;87791.2564102564;958.307692307692;91.9230769230769
36046;2023;63;54;9;85.7142857142857;14.2857142857143;97039.0476190476;1106.68253968254;88.8253968253968
36047;2023;6;6;0;100;0;76916.6666666667;796.166666666667;97.5
36048;2023;6;6;0;100;0;90120.3333333333;956.166666666667;102.5
36049;2023;1;1;0;100;0;31000;443;70
36050;2023;8;8;0;100;0;136167.75;1674.625;84.625
36051;2023;3;3;0;100;0;168065;1652.33333333333;95
36053;2023;8;8;0;100;0;147750;1382.5;87.875
36054;2023;2;2;0;100;0;108000;1307;85
36055;2023;12;11;1;91.6666666666667;8.33333333333333;89908.8333333333;958.083333333333;92.75
36056;2023;12;12;0;100;0;133666.666666667;1088.25;106.666666666667
36057;2023;11;11;0;100;0;154299.818181818;1356.36363636364;119.363636363636
36058;2023;12;12;0;100;0;117239.166666667;1262.83333333333;93.5833333333333
36059;2023;2;2;0;100;0;116650;1073;106.5
36060;2023;20;20;0;100;0;90572.4;1154.6;78.25
36061;2023;6;6;0;100;0;80500;1649;54.3333333333333
36062;2023;11;11;0;100;0;168160;1376.81818181818;94.3636363636364
36063;2023;70;66;4;94.2857142857143;5.71428571428571;140396.914285714;1561.91428571429;90.4
36064;2023;7;7;0;100;0;149500.571428571;1615.57142857143;90
36065;2023;6;6;0;100;0;101073.333333333;973.333333333333;103
36066;2023;7;7;0;100;0;82142.8571428571;1086.57142857143;87.5714285714286
36067;2023;3;3;0;100;0;85968;839.333333333333;104.666666666667
36068;2023;6;6;0;100;0;61000;750.333333333333;79.8333333333333
36069;2023;30;27;3;90;10;79310;1016.8;82.6666666666667
36070;2023;25;25;0;100;0;140272;1447.12;99.2
36071;2023;5;5;0;100;0;271966.2;1929;133.2
36073;2023;3;3;0;100;0;58834;1101.66666666667;66.3333333333333
36074;2023;16;16;0;100;0;83226.1875;860.625;89.75
36075;2023;1;1;0;100;0;99000;1238;80
36076;2023;2;2;0;100;0;140675;1067.5;132.5
36077;2023;3;3;0;100;0;54333.3333333333;863.333333333333;67
36078;2023;6;6;0;100;0;123373.333333333;1415.16666666667;99.6666666666667
36079;2023;1;1;0;100;0;65000;1226;53
